index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
284,91.1949,92.0208,91.0776,91.7816,6863107,6863107,0.207588,0.227,91.7511
285,91.9441,92.8737,91.8448,92.4224,12433761,12433761,0.64082,0.698,92.2987
286,92.4856,93.2799,92.269,92.9459,9015961,9015961,0.523486,0.566,92.9435
287,92.8105,93.1716,91.9982,92.0253,8390708,8390708,-0.920614,-0.99,92.4073
288,91.926,92.5127,90.5631,90.5631,8444099,8444099,-1.4622,-1.589,91.289
289,90.2112,90.9874,89.8592,90.3826,9972373,9972373,-0.18051,-0.199,90.3927
290,90.509,91.1137,90.3917,90.5631,5847382,5847382,0.18051,0.2,90.7151
291,91.3755,91.935,90.9422,91.6553,6061170,6061170,1.0921,1.206,91.6543
292,91.1318,91.6011,90.7888,90.7978,8027954,8027954,-0.857437,-0.936,91.0228
293,90.6715,90.6715,89.0017,89.4891,11368126,11368126,-1.3087,-1.441,89.3637
294,89.7508,90.2473,89.2544,89.9314,6097146,6097146,0.442254,0.494,89.9204
295,89.2093,89.8592,88.4873,89.4981,9697623,9697623,-0.433229,-0.482,89.4593
296,89.8501,91.0415,89.7445,90.3465,7900303,7900303,0.848409,0.948,90.5871
297,90.1119,90.6624,89.8953,90.4007,7354110,7354110,0.054154,0.06,90.3396
298,90.7707,91.7455,90.5541,91.4567,8073887,8073887,1.056,1.168,91.2845
299,91.4567,92.1878,91.0957,92.1156,6786456,6786456,0.658871,0.72,91.8894
300,91.6462,92.0434,90.7527,90.7527,10753497,10753497,-1.3629,-1.48,91.3027
301,91.204,91.574,90.4233,90.7256,9322175,9322175,-0.027077,-0.03,90.9064
302,90.7437,91.3755,90.5541,90.7978,8237103,8237103,0.072202,0.08,90.89
303,90.5,90.545,90.0487,90.0667,7324783,7324783,-0.731073,-0.805,90.2059
304,89.6877,90.1222,89.453,89.8772,11084248,11084248,-0.189541,-0.21,89.8163
305,90.4909,91.0505,90.3014,90.4458,6668541,6668541,0.568616,0.633,90.6417
306,90.852,91.1498,90.4007,90.527,6532698,6532698,0.08123,0.09,90.7288
307,90.8249,90.9783,90.2202,90.6444,4764283,4764283,0.117334,0.13,90.6741
308,90.7076,90.9964,90.175,90.6715,7351494,7351494,0.027078,0.03,90.6668
309,90.3556,91.6363,90.2563,91.231,6566915,6566915,0.559589,0.617,91.2641
310,91.3033,91.7004,90.6805,90.7798,9113861,9113861,-0.451283,-0.495,90.9831
311,90.6624,91.1097,89.6335,90.9242,7484612,7484612,0.144412,0.159,90.5937
312,90.7166,90.8068,90.166,90.6083,8926249,8926249,-0.315899,-0.347,90.523
